url,company,scan_status,track,email,prefecture,final_url,hp_score,recruit_score,ai_score,recommended_campaign,campaign_evidence,enriched_at
"https://www.arterracehome.jp/",アートテラスホーム株式会社,G1_MODERN,skip,"",神奈川,"https://www.arterracehome.jp/",0,0,0,skip,"track=skip",
"http://ainai.jp/index.html",アイナイ工務店 株式会社,FETCH_FAIL,skip,"",神奈川,"http://ainai.jp/index.html",0,0,0,skip,"track=skip",
"https://i-llhome.jp/",アイルホーム株式会社,G1_WEAK,inside,"abc@i-llhome.jp",札幌,"https://i-llhome.jp/contact/",2,3,2,recruit,"採用キーワード; 採用リンクあり(深掘り要); 工務店・建設",2026-08-31T06:13:28
"http://aiwakensetsu.com/",アイワ建設株式会社,NO_EMAIL,skip,"",水戸,"https://aiwakensetsu.com/",0,0,0,skip,"track=skip",
"http://asahiworks.co.jp/",あさひワークス株式会社,CANDIDATE,buyout,"info@asahiworks.co.jp",千葉,"https://asahiworks.co.jp/company/",4,0,0,hp_buyout_66k,"viewportなし; tel:なし; 粗2点以上",
"http://www.adoc-cp.co.jp",アドック株式会社,NO_EMAIL,skip,"",埼玉,"https://adoc-cp.co.jp/",0,0,0,skip,"track=skip",
"http://www.advan-works.jp",アドバン株式会社,G1_WEAK,inside,"info@advan-works.jp",埼玉,"https://advan-works.jp/company/",2,6,4,recruit,"採用URL:/recruit/; 採用キーワード; 採用ページ更新古い(2013); 工務店・建設",2026-08-31T06:20:07
"http://www.kenkoutatemono.co.jp",アレス有限会社,CANDIDATE,buyout,"info@kenkoutatemono.co.jp",埼玉,"https://www.kenkoutatemono.co.jp/",5,0,0,hp_buyout_66k,"viewportなし; tel:なし; 更新停止感(HTML内2014止); 粗2点以上",
"http://izumi-ju.com/",いずみ住宅,FETCH_FAIL,skip,"",千葉,"http://izumi-ju.com/",0,0,0,skip,"track=skip",
"http://ichikou.com/",イチコウ建設株式会社,NO_EMAIL,skip,"",一宮市,"http://ichikou.com/",0,0,0,skip,"track=skip",
"https://inabahousing.com/",いなばハウジング株式会社,G1_MODERN,inside,"info@xxx.com",鳥取,"https://inabahousing.com/contact/",0,1,4,ai_ops,"HP整備済(G1_MODERN); FAX表記; 問合せ・見積導線",2026-08-31T06:12:54
"http://www.iriya-const.co.jp",イリヤ建設株式会社,NO_EMAIL,skip,"",名古屋市,"https://www.iriya-const.co.jp/",0,0,0,skip,"track=skip",
"http://eh-akita.com",インデュアホーム秋田茂木建設株式会社,G1_WEAK,inside,"akita@e-motegi.com",秋田,"https://eh-akita.com/",2,1,3,ai_ops,"HP導線おおむね整備; FAX表記; 問合せ・見積導線",2026-08-31T06:14:36
"http://eh-chuno.com/",インデュアホーム中濃原建販株式会社,FETCH_FAIL,skip,"",郡上,"http://eh-chuno.com/",0,0,0,skip,"track=skip",
"http://www.usukura-kensetsu.co.jp/",ウスクラ建設株式会社,FETCH_FAIL,skip,"",千葉,"http://www.usukura-kensetsu.co.jp/",0,0,0,skip,"track=skip",
"https://www.utsumi-h.com/",ウツミ工務店,G1_MODERN,skip,"badge181_25@2x.png",宮城,"https://www.utsumi-h.com/",0,0,0,skip,"track=skip",
"http://www.eco-works.jp/",エコワークス(株),G1_MODERN,inside,"info@eco-works.jp",福岡,"https://www.eco-works.jp/",0,3,3,recruit,"採用キーワード; 採用リンクあり(深掘り要); 工務店・建設",2026-08-31T10:46:07
"http://www.mfk.co.jp/",エムエフ建設(株),NO_EMAIL,skip,"",神奈川,"https://www.mfk.co.jp/",0,0,0,skip,"track=skip",
"http://emhouse.jp/",エムハウス株式会社,NO_EMAIL,skip,"",佐賀,"https://www.emhouse.jp/",0,0,0,skip,"track=skip",
"http://www.odani.co.jp/",オダニホーム株式会社,NO_EMAIL,skip,"",魚津,"http://www.odani.co.jp/",0,0,0,skip,"track=skip",
"http://www.kaneko-home.co.jp/",カネコホーム株式会社,FETCH_FAIL,skip,"",富山,"http://www.kaneko-home.co.jp/",0,0,0,skip,"track=skip",
"http://green-market.net/",グリーンマーケット株式会社,NO_EMAIL,skip,"",水戸,"http://green-market.net/",0,0,0,skip,"track=skip",
"http://www.coretechnos.com/",コアテクノス株式会社,NO_EMAIL,skip,"",大阪,"http://www.coretechnos.com/",0,0,0,skip,"track=skip",
"https://kuturogi.jp/",コスモレーベン(株),G1_MODERN,skip,"",福岡,"https://kuturogi.jp/",0,0,0,skip,"track=skip",
"https://www.sashiyoshi.jp",サシヨシエ業株式会社,CANDIDATE,skip,"aaa@bbb.jp",愛西市,"https://www.sashiyoshi.jp/contact/",4,0,0,skip,"track=skip",
"https://www.san-ei-kk.co.jp",サンエイ株式会社,NO_EMAIL,skip,"",刈谷市,"https://www.san-ei-kk.co.jp/",0,0,0,skip,"track=skip",
"http://www.san-m.net/",サンエム建設株式会社,FETCH_FAIL,skip,"",埼玉,"http://www.san-m.net/",0,0,0,skip,"track=skip",
"https://www.sankihome.co.jp/",サンキホーム(株),NO_EMAIL,skip,"",神奈川,"https://www.sankihome.co.jp/",0,0,0,skip,"track=skip",
"http://www.sanmoku.info/wwwsanmoku/",サンモクエ業株式会社,NO_EMAIL,skip,"",岡崎市,"http://www.sanmoku.info/wwwsanmoku/",0,0,0,skip,"track=skip",
"https://www.e-house.co.jp/thank-life/",サンライフ株式会社,NO_EMAIL,skip,"",十日町,"https://www.e-house.co.jp/thank-life/",0,0,0,skip,"track=skip",
"https://www.sumaikankyo.net/",すまい環境設計(株),NO_EMAIL,skip,"",神奈川,"https://www.sumaikankyo.net/",0,0,0,skip,"track=skip",
"http://daikunohattori.com/",だいくのハットリ,G1_MODERN,skip,"",燕,"https://daikunohattori.com/",0,0,0,skip,"track=skip",
"https://www.taise-housing.co.jp/",タイセーハウジング(株),G1_MODERN,skip,"",神奈川,"https://www.taise-housing.co.jp/",0,0,0,skip,"track=skip",
"https://www.daitomojuko.co.jp/",だいとも住工株式会社,G1_MODERN,skip,"sample@sample.com",鳥取,"https://www.daitomojuko.co.jp/contact/",0,0,0,skip,"track=skip",
"http://www2.ocn.ne.jp/~takahiro/index.html",タカヒロ建築,FETCH_FAIL,skip,"",北上市,"http://www2.ocn.ne.jp/~takahiro/index.html",0,0,0,skip,"track=skip",
"http://takakenchiku.jp",タカ建築工房,FETCH_FAIL,skip,"",みやき,"http://takakenchiku.jp",0,0,0,skip,"track=skip",
"http://www.tatsumi-kensetsu.net/",タツミ建設株式会社,NO_EMAIL,skip,"",国分寺,"https://tatsumi-kensetsu.net/",0,0,0,skip,"track=skip",
"https://www.d-a-h.com/",ディー・アンド・エイチ(株),G1_MODERN,skip,"",福岡,"https://www.d-a-h.com/",0,0,0,skip,"track=skip",
"http://www.technical-home.co.jp/",テクニカルホーム 株式会社,G1_MODERN,inside,"info@technical-home.co.jp",神奈川,"https://www.technical-home.co.jp/company/",0,1,4,ai_ops,"HP整備済(G1_MODERN); FAX表記; 問合せ・見積導線",2026-08-31T10:47:46
"http://www.technowoodworks.com/",テクノウッドワークス株式会社,CANDIDATE,buyout,"sales@technowoodworks.com",鹿沼,"http://technowoodworks.com/inquiry/",5,0,0,hp_buyout_66k,"SSL未整備; 更新停止感(HTML内2013止); 粗2点以上",
"https://www.denhome.jp/",でんホーム(株),NO_EMAIL,skip,"",福岡,"https://www.denhome.jp/",0,0,0,skip,"track=skip",
"http://www.familyhouse-1978.jp/",トシ企画インテリア(株),G1_MODERN,skip,"",福岡,"https://www.familyhouse-1978.jp/",0,0,0,skip,"track=skip",
"http://www.studio-depot.net/",とみた建築工房,NO_EMAIL,skip,"",水戸,"http://www.studio-depot.net/",0,0,0,skip,"track=skip",
"http://www.navihome-oomiya.jp",ナビホーム株式会社,NO_EMAIL,skip,"",埼玉,"http://www.navihome-oomiya.jp/",0,0,0,skip,"track=skip",
"http://www.nishikenhome.com/",ニシケンホーム,NO_EMAIL,skip,"",潮来,"https://www.nishikenhome.com/",0,0,0,skip,"track=skip",
"http://www.nissetsu-co.jp/",ニッセツ株式会社,NO_EMAIL,skip,"",名古屋市,"http://www.nissetsu-co.jp/",0,0,0,skip,"track=skip",
"https://www.nomoto-homes.co.jp",ノモトホームズ,G1_WEAK,inside,"info@nomoto-homes.co.jp",新潟,"https://www.nomoto-homes.co.jp/about/",2,2,1,skip,"全スコア不足(hp=2,recruit=2,ai=1)",2026-08-31T06:14:32
"http://www.hivic.co.jp/",ハイビック株式会社,G1_MODERN,skip,"",小山,"https://hivic.co.jp/",0,0,0,skip,"track=skip",
"http://www.housing-staff.co.jp/",ハウジング・スタッフ株式会社,NO_EMAIL,skip,"",松江,"http://www.housing-staff.co.jp/",0,0,0,skip,"track=skip",
"https://www.enjoy-ev.com/",パワーコントロールテクニック 株式会社 Ｅファシリティ事業部,G1_WEAK,inside,"enjoy-ev@autobacs-dh.com",東京,"https://www.enjoy-ev.com/",2,1,2,skip,"全スコア不足(hp=2,recruit=1,ai=2)",2026-08-31T10:48:13
"https://hinoken.co.jp/",ヒノケン株式会社,G1_WEAK,inside,"sato@hinoken.co.jp",石巻,"https://hinoken.co.jp/form/",2,4,3,recruit,"採用URL:/recruit/; 採用キーワード; 工務店・建設",2026-08-31T06:14:18
"https://www.rehome-plaza.co.jp",ひらいリノベーション株式会社,FETCH_FAIL,skip,"",千葉,"https://www.rehome-plaza.co.jp",0,0,0,skip,"track=skip",
"https://builds.co.jp",ビルズ東京株式会社,G1_MODERN,skip,"",東京,"https://builds.co.jp/",0,0,0,skip,"track=skip",
"http://www.first-juhken.co.jp",ファースト住建株式会社,G1_MODERN,inside,"info@first-juhken.co.jp",高崎,"https://www.first-juhken.co.jp/profile/",0,2,4,ai_ops,"HP整備済(G1_MODERN); FAX表記; 問合せ・見積導線",2026-08-31T06:14:48
"http://www.t-eizen.com/",ファミリア建設株式会社,NO_EMAIL,skip,"",東村山,"https://t-eizen.com/",0,0,0,skip,"track=skip",
"https://matsumi.com",マツミハウジング株式会社,G1_WEAK,inside,"info@matsumi.com",東京,"https://www.matsumi.com/",2,6,1,recruit,"採用URL:/recruit; 採用キーワード; 採用ページ更新古い(2004); 工務店・建設",2026-08-31T10:48:15
"http://mamianakensetsu.co.jp/",マミアナ建設株式会社,FETCH_FAIL,skip,"",つくばみらい,"http://mamianakensetsu.co.jp/",0,0,0,skip,"track=skip",
"https://marumo-kensetsu.com",マルモ建設株式会社,G1_MODERN,skip,"",三条,"https://marumo-kensetsu.com/",0,0,0,skip,"track=skip",
"https://www.mannami.net",まんなみ一級建築設計室,FETCH_FAIL,skip,"",柏崎,"https://www.mannami.net",0,0,0,skip,"track=skip",
"http://muraji.net/",ムラジ建設株式会社,G1_MODERN,skip,"",金沢,"https://muraji.net/",0,0,0,skip,"track=skip",
"http://www.yamaki-ie.com/",やまき家工房,G1_MODERN,skip,"",筑西,"https://yamaki-ie.com/",0,0,0,skip,"track=skip",
"http://www.maple.bz",リフォームギャラリーメープル,NO_EMAIL,skip,"",福山,"https://www.maple.bz/",0,0,0,skip,"track=skip",
"http://www.washino-con.co.jp",ワシノ建設株式会社,G1_MODERN,skip,"",愛西市,"https://washino-con.co.jp/",0,0,0,skip,"track=skip",
"http://www.wadakenhome.co.jp/",ワダケンホーム(有限会社和田建設),BLOCKLIST,skip,"",新居浜,"http://www.wadakenhome.co.jp/",0,0,0,skip,"track=skip",
"http://www.ito-kenzai.jp/pc/",伊藤建材(株),NO_EMAIL,skip,"",神奈川,"http://www.ito-kenzai.jp/",0,0,0,skip,"track=skip",
"http://www.ito-kensetsu.com",伊藤建設株式会社,NO_EMAIL,skip,"",豊田市,"http://www.ito-kensetsu.com/",0,0,0,skip,"track=skip",
"http://www.e-itokoumuten.net/",伊藤工務店,G1_WEAK,inside,"info@e-itokoumuten.net",あま,"https://e-itokoumuten.net/aboutus/",2,4,2,recruit,"採用URL:/recruit/; 採用キーワード; 工務店・建設",2026-08-31T06:13:19
"http://www.itouaki-koumuten.com/",伊藤昭工務店,FETCH_FAIL,skip,"",大崎,"http://www.itouaki-koumuten.com/",0,0,0,skip,"track=skip",
"https://www.iguchi-kensetsu.co.jp",井ロ建設株式会社,NO_EMAIL,skip,"",豊橋市,"https://www.iguchi-kensetsu.co.jp/contact/",0,0,0,skip,"track=skip",
"https://inaken21.com/",稲沢建設株式会社,G1_WEAK,inside,"inaken@inaken21.com",稲沢市,"https://inaken21.com/gaiyou/",2,3,3,recruit,"採用キーワード; 採用リンクあり(深掘り要); 工務店・建設",2026-08-31T06:15:56
"http://inatou.com",稲東建設株式会社,G1_MODERN,inside,"info@inatou.com",稲沢市,"https://www.inatou.com/",0,1,3,ai_ops,"HP整備済(G1_MODERN); 問合せ・見積導線",2026-08-31T06:15:59
"http://www.ugawakougyou.co.jp/",鵜川興業株式会社,NO_EMAIL,skip,"",前橋,"https://www.ugawakougyou.co.jp/",0,0,0,skip,"track=skip",
"http://web.fp-group.gr.jp/uk/",浦山建設株式会社,NO_EMAIL,skip,"",仙台,"http://web.fp-group.gr.jp/uk/",0,0,0,skip,"track=skip",
"http://www.yokomizo-painting.co.jp",横溝塗装株式会社,NO_EMAIL,skip,"",埼玉,"http://www.yokomizo-painting.co.jp/",0,0,0,skip,"track=skip",
"http://www.yokoo-ke.co.jp/",横尾建設株式会社,G1_MODERN,inside,"soumu@yokoo-ke.co.jp",埼玉,"https://www.yokoo-ke.co.jp/",0,6,3,recruit,"採用URL:/recruit/; 採用キーワード; 採用ページ更新古い(2000); 工務店・建設",2026-08-31T06:20:37
"http://www.reform-makasete.com/",横浜テックワンサービス株式会社,NO_EMAIL,skip,"",横浜,"http://www.reform-makasete.com/",0,0,0,skip,"track=skip",
"http://www.ii-ie.net/okayamahouse",岡山ハウス工業株式会社,NO_EMAIL,skip,"",岡山,"https://www.ii-ie2.net/",0,0,0,skip,"track=skip",
"https://www.oka-ken.co.jp",岡田建設株式会社,NO_EMAIL,skip,"",豊川市,"https://www.oka-ken.co.jp/",0,0,0,skip,"track=skip",
"http://www.ondolife.jp/",温戸ライフ,G1_WEAK,inside,"info@ondolife.jp",岡崎,"https://ondolife.jp/",2,2,2,skip,"全スコア不足(hp=2,recruit=2,ai=2)",2026-08-31T06:13:21
"https://shimosatokensetsu.com",下里建設株式会社,G1_MODERN,skip,"",弥富市,"https://shimosatokensetsu.com/",0,0,0,skip,"track=skip",
"http://www.orihime.ne.jp/~kamo/",加茂建設株式会社,CANDIDATE,buyout,"kamo@orihime.ne.jp",一宮市,"http://www.orihime.ne.jp/~kamo/",6,0,0,hp_buyout_66k,"SSL未整備; viewportなし; tel:なし; 粗2点以上",
"https://www.yeshasegawa.co.jp/",家'Sハセガワ株式会社,G1_MODERN,skip,"",妙高,"https://www.yeshasegawa.co.jp/",0,0,0,skip,"track=skip",
"https://www.1-ino.co.jp/",家工房猪野工務店,NO_EMAIL,skip,"",高知,"https://www.1-ino.co.jp/",0,0,0,skip,"track=skip",
"http://www.kawai-building.com/",河井工務店,G1_WEAK,inside,"info@kawai-building.com",天理,"https://www.kawai-building.com/contact",2,1,1,skip,"全スコア不足(hp=2,recruit=1,ai=1)",2026-08-31T06:19:41
"http://www.koumura-tochi.jp/",河村工務店,FETCH_FAIL,skip,"",関,"http://www.koumura-tochi.jp/",0,0,0,skip,"track=skip",
"http://www.adoken.co.jp",会津土建株式会社,G1_MODERN,skip,"",会津若松,"https://www.adoken.co.jp/",0,0,0,skip,"track=skip",
"http://www.kaitekikukan.co.jp",快適空間株式会社,G1_WEAK,inside,"abc@abc.com",埼玉,"https://kaitekikukan.co.jp/contact/",1,4,2,recruit,"採用URL:/recruit; 採用キーワード; 工務店・建設",2026-08-31T06:20:15
"http://www.hobbystyle-kadoya.jp/",角屋工業株式会社,NO_EMAIL,skip,"",沼田,"https://www.hobbystyle-kadoya.jp/",0,0,0,skip,"track=skip",
"http://www.tsunoken.co.jp/",角田建築株式会社,NO_EMAIL,skip,"",名古屋,"http://www.tsunoken.co.jp/",0,0,0,skip,"track=skip",
"https://www.kakubun.com",角文株式会社,NO_EMAIL,skip,"",刈谷市,"https://www.kakubun.com/",0,0,0,skip,"track=skip",
"https://www.kajinokoumuten.com/",梶野工務店,G1_WEAK,inside,"t.kajino@mable.ne.jp",松江,"https://www.kajinokoumuten.com/company/",2,4,2,recruit,"採用URL:/recruit/; 採用キーワード; 工務店・建設",2026-08-31T06:12:58
"http://www.kyoho-epoch.co.jp/",株式会共豊エポック,CANDIDATE,buyout,"info@kyoho-epoch.co.jp",豊橋,"http://www.kyoho-epoch.co.jp/company/",5,0,0,hp_buyout_66k,"SSL未整備; 更新停止感(HTML内2017止); 粗2点以上",
"https://lifework-architect.com/",株式会社 LIFE WORK,NO_EMAIL,skip,"",高松,"https://www.lifework-architect.com/",0,0,0,skip,"track=skip",
"https://low-eco-home.com/",株式会社 N.style,G1_MODERN,skip,"",神奈川,"https://low-eco-home.com/",0,0,0,skip,"track=skip",
"http://www.asunaro-studio.com/",株式会社 あすなろ建築工房,NO_EMAIL,skip,"",神奈川,"https://www.asunaro-studio.com/",0,0,0,skip,"track=skip",
"https://kakizawa-sc.co.jp/",株式会社 カキザワ工務店,G1_MODERN,skip,"",神奈川,"https://kakizawa-sc.co.jp/",0,0,0,skip,"track=skip",
"http://www.kirigaya.jp/",株式会社 キリガヤ,G1_MODERN,inside,"home@kirigaya.co.jp",神奈川,"https://kirigaya.jp/contact/",0,2,5,ai_ops,"HP整備済(G1_MODERN); FAX表記; PDF資料; 問合せ・見積導線",2026-08-31T10:47:52
"http://www.jrc6101.com/",株式会社 ジェー･アール･シー,G1_MODERN,skip,"",神奈川,"https://jrc6101.com/",0,0,0,skip,"track=skip",
"https://smilede.com/",株式会社 スマイル,G1_WEAK,inside,"info@smilede.com",神奈川,"https://smilede.com/company",2,1,2,skip,"全スコア不足(hp=2,recruit=1,ai=2)",2026-08-31T10:47:55
"http://www.trecasa.co.jp",株式会社 トレカーサ工事,CANDIDATE,buyout,"post@trecasa.co.jp",神奈川,"https://www.trecasa.co.jp/company",4,0,0,hp_buyout_66k,"viewportなし; tel:なし; 粗2点以上",
"http://www.iguchijuken.co.jp",株式会社 井口住研,G1_MODERN,skip,"",神奈川,"https://iguchijuken.co.jp/",0,0,0,skip,"track=skip",
"http://www14.ocn.ne.jp/~daikuima",株式会社 今井工務店,FETCH_FAIL,skip,"",神奈川,"http://www14.ocn.ne.jp/~daikuima",0,0,0,skip,"track=skip",
"http://www.yamada-kensetsu.com/",株式会社 山田建設,G1_MODERN,inside,"user@sample.jp",神奈川,"https://yamada-kensetsu.com/company/",0,4,4,recruit,"採用URL:/recruit; 採用キーワード; 工務店・建設",2026-08-31T10:47:57
"http://www.kasugakensetu.jp/",株式会社 春日建設,FETCH_FAIL,skip,"",神奈川,"http://www.kasugakensetu.jp/",0,0,0,skip,"track=skip",
"http://www.morinomegumi.jp/",株式会社 森の恵,NO_EMAIL,skip,"",神奈川,"http://www.morinomegumi.jp/",0,0,0,skip,"track=skip",
"http://www.yamato-aoki.co.jp/",株式会社 青木工務店,NO_EMAIL,skip,"",神奈川,"https://yamato-aoki.co.jp/",0,0,0,skip,"track=skip",
"http://www.kashiko-home.com/",株式会社 柏木工務店,NO_EMAIL,skip,"",神奈川,"https://www.kashiko-home.com/",0,0,0,skip,"track=skip",
"https://www.aqura.co.jp/",株式会社AQ Group,NO_EMAIL,skip,"",埼玉,"https://www.aqura.co.jp/",0,0,0,skip,"track=skip",
"http://www.arxist.jp/",株式会社Ａｒｘｉｓｔ,G1_WEAK,inside,"info@axt1.co.jp",東京,"https://www.arxist.jp/company.html",2,4,1,recruit,"採用URL:/recruit; 採用キーワード; 工務店・建設",2026-08-31T10:48:36
"http://www.uruwashi.co.jp/",株式会社ＡＵ建築設計事務所,NO_EMAIL,skip,"",ひたちなか,"https://www.uruwashi.co.jp/",0,0,0,skip,"track=skip",
"http://js-w.biz/index.html",株式会社beyond,FETCH_FAIL,skip,"",能美,"http://js-w.biz/index.html",0,0,0,skip,"track=skip",
"http://www.bemodel.jp/kaisya-gaiyo.html",株式会社Ｂｅハウス・リモデル,FETCH_FAIL,skip,"",牛久,"http://www.bemodel.jp/kaisya-gaiyo.html",0,0,0,skip,"track=skip",
"https://clear-realty.studio.site/",株式会社CLEAR,NO_EMAIL,skip,"",埼玉,"https://clear-realty.studio.site/",0,0,0,skip,"track=skip",
"https://sda-suenaga.co.jp",株式会社CONIQ,NO_EMAIL,skip,"",福岡,"https://sda-suenaga.co.jp/",0,0,0,skip,"track=skip",
"https://www.k-cozy.co.jp/",株式会社Cozy,G1_WEAK,inside,"kurata@k-cozy.co.jp",広島,"https://www.k-cozy.co.jp/",2,1,1,skip,"全スコア不足(hp=2,recruit=1,ai=1)",2026-08-31T06:14:16
"https://www.k-zone2015.co.jp/",株式会社Ｋ-ＺＯＮＥ,FETCH_FAIL,skip,"",埼玉,"https://www.k-zone2015.co.jp/",0,0,0,skip,"track=skip",
"https://matsuikikaku.jp/",株式会社MATSUI企画設計,NO_EMAIL,skip,"",上越,"https://matsuikikaku.jp/",0,0,0,skip,"track=skip",
"http://www.okuta.com",株式会社ＯＫＵＴＡ,G1_MODERN,skip,"",埼玉,"https://www.okuta.com/",0,0,0,skip,"track=skip",
"http://www.ozkoumuten.com/",株式会社ＯＺ工務店,G1_MODERN,skip,"",福岡,"https://www.ozkoumuten.com/",0,0,0,skip,"track=skip",
"http://www.team-shinwa.net/",株式会社TeamShinwa,NO_EMAIL,skip,"",埼玉,"https://www.team-shinwa.net/",0,0,0,skip,"track=skip",
"https://ykmeister.main.jp/",株式会社YK Meister,G1_MODERN,skip,"",埼玉,"https://ykmeister.main.jp/",0,0,0,skip,"track=skip",
"http://archision.co.jp/",株式会社アーキジョン,NO_EMAIL,skip,"",金沢,"https://archision.co.jp/",0,0,0,skip,"track=skip",
"https://www.art-kenko.com/",株式会社アート建工,NO_EMAIL,skip,"",米子,"https://www.art-kenko.com/",0,0,0,skip,"track=skip",
"http://www.art-gr.co.jp",株式会社アート設計事務所,NO_EMAIL,skip,"",埼玉,"http://www.art-gr.co.jp/",0,0,0,skip,"track=skip",
"http://www.aisai-home.net/",株式会社あいさいほーむ,FETCH_FAIL,skip,"",愛西,"http://www.aisai-home.net/",0,0,0,skip,"track=skip",
"http://www.in-ex.co.jp",株式会社アイネックス,NO_EMAIL,skip,"",厚木,"https://in-ex.co.jp/",0,0,0,skip,"track=skip",
"https://in-ex.co.jp",株式会社アイネックス,FETCH_FAIL,skip,"",神奈川,"https://in-ex.co.jp",0,0,0,skip,"track=skip",
"http://www.ai-life.co.jp",株式会社アイライフ,G1_MODERN,inside,"uketsuke@ai-life.co.jp",埼玉,"https://www.ai-life.co.jp/contact/",0,2,6,ai_ops,"HP整備済(G1_MODERN); FAX表記; PDF資料; 問合せ・見積導線; 見積・対応エリア訴求",2026-08-31T06:20:27
"http://www.akisim.co.jp/",株式会社アキシム,NO_EMAIL,skip,"",埼玉,"http://www.akisim.co.jp/",0,0,0,skip,"track=skip",
"https://www.aquahome.biz/",株式会社アクアホーム,NO_EMAIL,skip,"",東京,"https://www.aquahome.biz/",0,0,0,skip,"track=skip",
"https://www.apple-h.co.jp/",株式会社アップルホーム,G1_MODERN,inside,"info@apple-h.co.jp",埼玉,"https://www.apple-h.co.jp/",0,4,4,recruit,"採用URL:/recruit/; 採用キーワード; 工務店・建設",2026-08-31T06:20:20
"https://atelier-hibiki.com",株式会社アトリエ響,G1_MODERN,skip,"",東京,"https://atelier-hibiki.com/",0,0,0,skip,"track=skip",
"https://www.after-1115.com/",株式会社アフター,FETCH_FAIL,skip,"",十日町,"https://www.after-1115.com/",0,0,0,skip,"track=skip",
"https://www.alpha-as.jp",株式会社アルファ建築空間,G1_WEAK,inside,"info@mail.co.jp",鹿島,"https://alpha-as.jp/contact/",2,2,2,skip,"全スコア不足(hp=2,recruit=2,ai=2)",2026-08-31T06:14:03
"http://www.iizawa.co.jp/",株式会社イイザワ建築企画,FETCH_FAIL,skip,"",八王子,"http://www.iizawa.co.jp/",0,0,0,skip,"track=skip",
"https://iizukakazuki.net",株式会社イイヅカカズキ建築事務所,G1_MODERN,skip,"",三条,"https://iizukakazuki.net/",0,0,0,skip,"track=skip",
"https://www.igusakensetsu.com/",株式会社いぐさ建設,NO_EMAIL,skip,"",葛飾区,"https://www.igusakensetsu.com/",0,0,0,skip,"track=skip",
"http://www.isaka-home.co.jp/",株式会社イサカホーム,G1_MODERN,skip,"",水戸,"https://www.isaka-home.co.jp/",0,0,0,skip,"track=skip",
"https://www.ishitomidori.com/",株式会社イシトミドリ,G1_WEAK,inside,"info@mysite.co.jp",札幌,"https://www.ishitomidori.com/",2,1,1,skip,"全スコア不足(hp=2,recruit=1,ai=1)",2026-08-31T06:13:26
"http://i-d-l.co.jp/",株式会社イチオリデザインラボ,G1_WEAK,inside,"info@i-d-l.co.jp",練馬,"https://i-d-l.co.jp/",2,4,3,recruit,"採用URL:/recruit/; 採用キーワード; 工務店・建設",2026-08-31T06:13:16
"http://www.ichimaruhome.com",株式会社イチマルホーム,G1_MODERN,inside,".abcd@sample.co.jp",赤磐,"https://www.ichimaruhome.com/contact/",0,1,4,ai_ops,"HP整備済(G1_MODERN); FAX表記; 問合せ・見積導線",2026-08-31T06:14:54
"http://www.sumai-nagomi.com/",株式会社いとう建匠,NO_EMAIL,skip,"",名古屋,"http://www.sumai-nagomi.com/",0,0,0,skip,"track=skip",
"https://acreation-group.com/plus/",株式会社エークリエーションプラス,FETCH_FAIL,skip,"",神奈川,"https://acreation-group.com/plus/",0,0,0,skip,"track=skip",
"http://www.acehome.net/",株式会社エースホーム,G1_WEAK,inside,"info@acehome.net",神埼,"https://acehome.net/",2,1,1,skip,"全スコア不足(hp=2,recruit=1,ai=1)",2026-08-31T06:14:04
"http://www.atm-home.co.jp/",株式会社エーティーエム建築,FETCH_FAIL,skip,"",奈良,"http://www.atm-home.co.jp/",0,0,0,skip,"track=skip",
"http://www.eco-house.co.jp/",株式会社エコハウス,CANDIDATE,buyout,"info@eco-house.co.jp",千葉,"http://www.eco-house.co.jp/",6,0,0,hp_buyout_66k,"SSL未整備; viewportなし; tel:なし; 粗2点以上",
"http://eco-nibu.jp",株式会社エコライフ・ニブ,G1_WEAK,inside,"info@econibu.jp",伊万里,"https://eco-nibu.jp/",2,2,2,skip,"全スコア不足(hp=2,recruit=2,ai=2)",2026-08-31T06:14:00
"https://ouchilabo.co.jp/company",株式会社おうちLABO,NO_EMAIL,skip,"",所沢,"https://ouchilabo.co.jp/company",0,0,0,skip,"track=skip",
"https://ouchi-park-reform.com",株式会社おうちのリフォーム,FETCH_FAIL,skip,"",埼玉,"https://ouchi-park-reform.com",0,0,0,skip,"track=skip",
"http://www.ooibashi.jp/",株式会社オオイバシ,NO_EMAIL,skip,"",横浜,"http://www.ooibashi.jp/",0,0,0,skip,"track=skip",
"http://www.onuki-wood.com/",株式会社オーヌキ,NO_EMAIL,skip,"",東海,"https://www.onuki-wood.com/",0,0,0,skip,"track=skip",
"http://www.oda-ken.jp/",株式会社オダ建設,FETCH_FAIL,skip,"",千葉,"http://www.oda-ken.jp/",0,0,0,skip,"track=skip",
"https://www.onocom.co.jp/",株式会社オノコム,G1_MODERN,inside,"onocom@onocom.co.jp",豊橋市,"https://www.onocom.co.jp/contact/",0,4,4,recruit,"採用URL:/recruit; 採用キーワード; 工務店・建設",2026-08-31T06:18:59
"http://www.kaitekihome.jp/",株式会社カイテキホーム,G1_MODERN,skip,"",つくば,"https://www.kaitekihome.jp/",0,0,0,skip,"track=skip",
"http://www.kanetake-kensetu.com/",株式会社カネタケ建設,G1_WEAK,inside,"info@kanetake-kensetu.com",十日町,"https://kanetake-kensetu.com/company/",1,1,3,ai_ops,"HP導線おおむね整備; FAX表記; 問合せ・見積導線",2026-08-31T06:13:12
